Nombre del Municipio,seguridad_Total,seguridad_Total - Hombres,seguridad_Total - Mujeres,Delitos_Total de Delitos,Delitos_Homicidios,Delitos_Secuestro,Delitos_Lesiones,Delitos_Extorsión,Delitos_Feminicidios,Delitos_Narcomenudeo,Delitos_Robo a Casa habitación,Delitos_Robo de Vehículos,Delitos_Robo a Negocio,Delitos_Violación,Delitos_Violencia Familiar,Delitos_Otrosdelitos,procedimientos adm_total,procedimientos adm_Policíamunicipal,procedimientos adm_Policíaestatal,procedimientos adm_GuardiaNacional,centros penitenciarios _Centros Penitenciarios,centros penitenciarios _Centros de Reinserción,centros penitenciarios _Centro Femenil de Reiserción Social,centros penitenciarios _Población PenitenciariaHombres,centros penitenciarios _Población PenitenciariaMujeres,Salud_Usuarios de los Servicios de Salud,Salud_Unidades médicas en servicio de las instituciones del sector público de salud del municipio,Salud_Personal médico de las instituciones del sector público de salud del municipio,Salud_Población con discapacidad: limitación o con algún problema o condición mental,Vivienda_Viviendas Particulares Habitadas,Vivienda_Promedio de Ocupantes por Vivienda,Vivienda_Deficit de Agua Potable,Vivienda_Deficit de Drenaje,Vivienda_Deficit de Energía Eléctrica,Vivienda_Plantas de Tratamiento de Aguas Residuales,Vivienda_Viviendas con Hacinamiento,Comunicaciones_Longitud de la Red Carretera (km),Comunicaciones_Carreteras Federales (km),Comunicaciones_Alimentadoras Estatales (km),Comunicaciones_Caminos Rurales (km),Comunicaciones_Brechas Mejoradas (km),Comunicaciones_Viviendas con computadora (%),Comunicaciones_Viviendas con Internet (%),Comunicaciones_Viviendas con Servicios de TV de Paga (%),Comunicaciones_Viviendas con Celular (%),Comunicaciones_Viviendas con Telefonía Fija (%),Comunicaciones_Viviendas con TV Plana (%),Demografia_Superficie(km2),Demografia_Densidad de Población (hab/km2),Demografia_Población Urbana,Demografia_Población Rural,Demografia_Población total,Demografia_Población total%,Demografia_Población Mujeres,Demografia_Población Mujeres%,Demografia_Población Hombres,Demografia_Población Hombres%,Demografia_Población infantil (0-14 años),Demografia_Población infantil (0-14 años)%,Demografia_Población juvenil (15-29 años),Demografia_Población juvenil (15-29 años)%,Demografia_Población  (18 años y más),Demografia_Población  (18 años y más)%,Demografia_Población adulta (30-59 años),Demografia_Población adulta (30-59 años)%,Demografia_Población adulta mayor (60 y más años),Demografia_Población adulta mayor (60 y más años)%,Indigenas_Población de 3 años y más Hablante de Lengua Índigena,Indigenas_Población de 3 años y más Hablante de Lengua Índigena%,Pobreza-Carencias Soc._Pobreza%,Pobreza-Carencias Soc._Pobreza,Pobreza-Carencias Soc._Pobreza extrema%,Pobreza-Carencias Soc._Pobreza extrema,Pobreza-Carencias Soc._Vulnerables por Ingreso%,Pobreza-Carencias Soc._Vulnerables por Ingreso,Pobreza-Carencias Soc._Rezago Educativo%,Pobreza-Carencias Soc._Rezago Educativo,Pobreza-Carencias Soc._Carencia por Acceso a los Servicios de Salud%,Pobreza-Carencias Soc._Carencia por Acceso a los Servicios de Salud,Pobreza-Carencias Soc._Carencia por Acceso a la Seguridad Social%,Pobreza-Carencias Soc._Carencia por Acceso a la Seguridad Social,Pobreza-Carencias Soc._Carencia por Calidad y Espacios de la Vivienda%,Pobreza-Carencias Soc._Carencia por Calidad y Espacios de la Vivienda,Pobreza-Carencias Soc._Carencia pro Acceso a los Sercicios Básicos en la Vivienda%,Pobreza-Carencias Soc._Carencia pro Acceso a los Sercicios Básicos en la Vivienda,Pobreza-Carencias Soc._Carencia por Acceso a la Alimentación%,Pobreza-Carencias Soc._Carencia por Acceso a la Alimentación,Economía_Población Económicamente Activa PEA,Economía_Población Ocupada,Economía_Población Ocupada%,Economía_Porcentaje de la Población Ocupada Mujeres,Economía_Porcentaje de la Población Ocupada Hombres,Economía_Población Desocupada,Economía_Población Desocupada%,Economía_Unidades Económicas,Economía_Personal Ocupado,Economía_Producción Bruta Total (millones de pesos),Economía_No. De Trabajadores,Economía_Sector Primario%,Economía_Sector Secundario%,Economía_Comercio%,Economía_Servicios%,Economía_Ingresos por Remesas(2022) (millones de dólares),Economía_Ingresos por Remesas(2022) (porcentaje estatal),Economía_Grado de Intensidad Migratoria,Agropecuario_Superficie Sembrada (has),Agropecuario_Superficie Cosechada (has),Agropecuario_Volumen de la Producción (tons),Agropecuario_Valor de la Producción (miles de pesos),Agropecuario_Bovino(tons),Agropecuario_Bovino(valor),Agropecuario_Porcino(tons),Agropecuario_Porcino(valor),Agropecuario_Ovino(tons),Agropecuario_Ovino(valor),Agropecuario_Caprino(tons),Agropecuario_Caprino(valor),Agropecuario_Ave(tons),Agropecuario_Ave(valor),Agropecuario_Guajolotes(tons),Agropecuario_Guajolotes(valor),Agropecuario_Leche de Bovino(tons),Agropecuario_Leche de Bovino(valor),Agropecuario_Huevo para Plato(tons),Agropecuario_Huevo para Plato(valor),Educación_Total Municipio_Escuelas,Educación_Total Municipio_Alumnos,Educación_Total Municipio_Docentes,Educación_Preescolar_Escuelas,Educación_Preescolar_Alumnos,Educación_Preescolar_Docentes,Educación_Primaria_Escuelas,Educación_Primaria_Alumnos,Educación_Primaria_Docentes,Educación_Secundaria_Escuelas,Educación_Secundaria_Alumnos,Educación_Secundaria_Docentes,Educación_Media Superior_Escuelas,Educación_Media Superior_Alumnos,Educación_Media Superior_Docentes,Educación_Superior_Escuelas,Educación_Superior_Alumnos,Educación_Superior_Docentes,Educación_Grado Promedio de Escolaridad,Educación_Equivalencia,Educación_Porcentaje de la población analfabeta,Educación_Desayunos Integrados,Educación_Uniformes,Educación_Becas,Comercio_Gasolinerias Establecidas,Comercio_Tianguis,Comercio_Mercados Públicos,Comercio_Centrales de Abasto,Comercio_Tiendas DICONSA,Comercio_LICONSA_Puntos de Atención,Comercio_LICONSA_Familias Beneficiadas,Comercio_LICONSA_Beneficiarios,Comercio_LICONSA_Dotación Anual de Leche (litros),Turismo_Hoteles,Turismo_Moteles,Turismo_Cabañas Villas y Similares,Turismo_Campamentos y albergues recreativos,Turismo_Pensiones y casas de huéspedes,Turismo_Departamentos y casas amuebladas con servicio de hotelería,Turismo_Restaurantes,Turismo_Servicios de preparación de otros alimentos para consumo inmediato,Turismo_Cafeterías fuentes de sodas neverías refresquerías y similares,Turismo_Centros nocturnos discotecas y similares,Turismo_Bares cantinas y similares,Cultura_Bibliotecas públicas,Cultura_espacios culturales *,plantas_Plantas de Tratamiento de Aguas Residuales,red carret_Longitud de la Red Carretera (km),red carret_Carreteras Federales (km),red carret_Alimentadoras Estatales (km),red carret_Caminos Rurales (km),red carret_Brechas Mejoradas (km),medio ambiente_Cantidadpromedio diariade residuossólidos urbanosrecolectados,medio ambiente_Casapor casa,medio ambiente_En un puntode recolecciónestablecido,medio ambiente_Sistema de contenedores,Movilidad_Automoviles,Movilidad_Camiones de Pasajeros,Movilidad_Accidentes,áreas protegidas_Nombre,Aguacate(toneladas),Aguacate(valor en miles de pesos),Ajo(toneladas),Ajo(valor en miles de pesos),Alfalfa(toneladas),Alfalfa(valor en miles de pesos),Avena forrajera en verde(toneladas),Avena forrajera en verde(valor en miles de pesos),Avena grano(toneladas),Avena grano(valor en miles de pesos),Brócoli(toneladas),Brócoli(valor en miles de pesos),Café cereza(toneladas),Café cereza(valor en miles de pesos),Calabacita(toneladas),Calabacita(valor en miles de pesos),Cebada grano(toneladas),Cebada grano(valor en miles de pesos),Cebolla(toneladas),Cebolla(valor en miles de pesos),Chile verde(toneladas),Chile verde(valor en miles de pesos),Coliflor(toneladas),Coliflor(valor en miles de pesos),Durazno(toneladas),Durazno(valor en miles de pesos),Elote(toneladas),Elote(valor en miles de pesos),Espárrago(toneladas),Espárrago(valor en miles de pesos),Frijol(toneladas),Frijol(valor en miles de pesos),Garbanzo grano(toneladas),Garbanzo grano(valor en miles de pesos),Granada(toneladas),Granada(valor en miles de pesos),Guayaba(toneladas),Guayaba(valor en miles de pesos),Lechuga(toneladas),Lechuga(valor en miles de pesos),Limón(toneladas),Limón(valor en miles de pesos),Maguey pulquero(toneladas),Maguey pulquero(valor en miles de pesos),Maíz forrajero en verde(toneladas),Maíz forrajero en verde(valor en miles de pesos),Maíz grano(toneladas),Maíz grano(valor en miles de pesos),Mandarina(toneladas),Mandarina(valor en miles de pesos),Mango(toneladas),Mango(valor en miles de pesos),Manzana(toneladas),Manzana(valor en miles de pesos),Naranja(toneladas),Naranja(valor en miles de pesos),Nopalitos(toneladas),Nopalitos(valor en miles de pesos),Nuez(toneladas),Nuez(valor en miles de pesos),Papa(toneladas),Papa(valor en miles de pesos),Pepino(toneladas),Pepino(valor en miles de pesos),Pera(toneladas),Pera(valor en miles de pesos),Piña(toneladas),Piña(valor en miles de pesos),Plátano(toneladas),Plátano(valor en miles de pesos),Rosa(toneladas),Rosa(valor en miles de pesos),Sorgo grano(toneladas),Sorgo grano(valor en miles de pesos),Tomate rojo (jitomate)(toneladas),Tomate rojo (jitomate)(valor en miles de pesos),Tomate verde(toneladas),Tomate verde(valor en miles de pesos),Trigo grano(toneladas),Trigo grano(valor en miles de pesos),Tuna(toneladas),Tuna(valor en miles de pesos),Zarzamora(toneladas),Zarzamora(valor en miles de pesos),Zempoalxochitl(toneladas),Zempoalxochitl(valor en miles de pesos)
Epazoyucan,25,20,5,409,1,0,30,1,0,2,10,15,3,5,26,316,52,52,0,0,0,0,0,0,0,11737,5,19,2985,4829,3.37,3.83,2.34,1.41,1,15.56,131,19,17,60,35,26.59,34.79,34.4,87.43,17.64,90.93,142.3,114.44,20.33,79.67,16285,0.01,8406,0.52,7879,0.48,3869,23.76,3856,23.68,11483,70.51,6427,39.47,2128,13.07,120,0.01,36.82,5930,3.25,524,5.75,926,14.36,2312,28.6,4606,66.42,10697,3.97,639,7.74,1246,20.74,3340,7913,7693,97.22,40.28,59.72,220,2.78,211,715,175.14,7046,10.43,25.92,19.6,42.59,0.67,0.04,Bajo,5634.67,5395.67,23718.14,58511.21,171.25,6837.58,517.6,15492.37,203.65,9731.49,26.81,1025.15,5406.67,135727.12,4.92,232.03,1455.8,11862.88,24.61,876.55,42,3257,168,20,471,35,15,1694,75,5,618,34,1,342,6,0,0,0,9.12,3er año de Secundaria,4.09,416090,3187,1037.57,3,5,0,0,3,4,763,1228,115356,2,0,1,1,0,0,5,0,1,0,2,2,0,1,131,19,17,60,35,8000,6400,800,800,87,2,0,0,NA,NA,NA,NA,NA,NA,14053.5,5761.67,NA,NA,NA,NA,NA,NA,NA,NA,3215.01,13612.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.98,140.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3163.68,16574.27,NA,NA,501.27,1879.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840.48,15556.99,NA,NA,NA,NA,930.22,4985.54,NA,NA,NA,NA
Francisco I. Madero,36,31,5,234,6,0,31,0,0,2,4,29,2,4,34,122,156,156,0,0,0,0,0,0,0,19386,7,20,6112,9680,3.73,1.07,1.48,0.65,0,13.94,31,0,31,0,0,32.31,38.75,46.53,84.01,17.31,87.99,98,369.88,58.46,41.54,36248,0.01,18952,0.52,17296,0.48,8654,23.87,8814,24.32,25728,70.98,13811,38.1,4966,13.7,589,0.02,48.21,17313,4.23,1518,4.36,1564,11.66,4186,27.54,9889,73.16,26276,3.98,1430,11.89,4269,23.53,8451,17991,17526,97.42,43.52,56.48,465,2.58,1812,3548,483.72,14177,18.06,19.3,16.15,45.39,4.87,0.29,Medio,5322.71,5306.66,283678.34,221642.28,846.39,25523.93,217.04,5569.84,201.38,7990.65,5.39,137.12,405,10923.14,34.51,1174.36,15432.87,95835.73,129.3,4047.81,76,10956,586,28,1026,59,30,3660,195,8,1958,118,5,1591,69,2,2588,121,10.19,1er año de Preparatoria,4.64,2108357,7981,6505.24,2,4,2,0,5,2,401,924,40176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,40000,32000,6000,2000,31,0,0,0,NA,NA,NA,NA,247486.65,81247.39,3075,500.49,NA,NA,NA,NA,NA,NA,1069.74,4385.93,NA,NA,NA,NA,197.98,1451.19,183.95,699.01,NA,NA,NA,NA,NA,NA,202.65,1903.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,4663.55,2478.6,1065.8,28041.88,123867.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.35,1429.22,NA,NA,38.04,118.11,67,242.01,NA,NA,27.5,69.03
Huasca de Ocampo,30,26,4,146,2,1,24,0,0,2,4,3,0,1,19,90,133,133,0,0,0,0,0,0,0,11080,3,16,3215,4736,3.71,2.01,7.31,1.18,1,22.07,216,0,27,116,73,16.13,22.3,50.46,87.46,10.43,87.77,302.8,58.15,0,100,17607,0.01,9288,0.53,8319,0.47,5119,29.07,4011,22.78,11555,65.63,6206,35.25,2271,12.9,71,0,51.13,9659,9.23,1743,0.76,143,24.59,4645,34.76,6565,87.75,16576,6.93,1309,22.37,4226,32.03,6051,8417,8322,98.87,42.68,57.32,95,1.13,221,761,122.7,6422,23.65,28.98,12.21,33.59,40.46,2.42,Alto,7106.83,6725.83,16080.71,96720.58,647.43,26369.24,128.6,4026,319.22,14974.04,31.51,1182.25,2859.46,71929.58,11.29,485.68,3770.74,28632.34,43.12,1414.83,88,4505,264,35,660,47,35,2314,117,13,1109,65,5,338,24,0,0,0,7.79,1er año de Secundaria,7.42,835911,4265,1346.26,5,3,0,0,13,2,568,883,85248,34,0,24,1,0,11,46,0,0,0,1,34,0,1,216,0,27,116,73,2000,1200,600,200,94,1,0,Barranca de Metztitlán,983.97,12812.54,NA,NA,657,248.87,2639.48,1197.84,16.46,64.19,NA,NA,NA,NA,5.79,28.08,27.54,95.01,NA,NA,16.15,160.69,NA,NA,1131.3,17726.28,NA,NA,NA,NA,94.77,1005.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.8,3308.12,NA,NA,8851.25,46358.37,NA,NA,NA,NA,19,108.3,NA,NA,15.3,62.48,37.51,1363.19,NA,NA,NA,NA,30,231.9,NA,NA,NA,NA,NA,NA,NA,NA,992.94,11559.32,8.35,71.81,NA,NA,72.1,318.52,NA,NA,NA,NA
Huautla,27,25,2,77,0,0,12,1,0,0,0,0,0,5,7,52,49,49,0,0,0,0,0,0,0,15041,15,23,6284,5538,3.73,36.38,0.54,1.37,3,19.79,245,21,43,152,29,9.86,8.18,33.01,66.76,12.96,74.88,292.31,70.72,18.41,81.56,20673,0.01,10812,0.52,9861,0.48,5248,25.39,3732,18.05,14229,68.83,7022,33.97,4671,22.59,13651,0.69,64.23,13379,16.16,3366,0.93,194,21.13,4402,13.68,2849,71.68,14931,25.25,5260,81.77,17032,32.91,6855,9002,8933,99.23,35.6,64.4,69,0.77,379,723,79.48,6941,50.66,13.04,10.39,25.49,5.08,0.3,Muy bajo,7329.73,7276.73,11020.79,53116.34,1251.05,41807.84,221.39,6600.84,5.87,258.06,0,0,36.4,854.46,18.82,926.59,601.43,4045.66,30.92,913.15,132,5724,384,51,927,66,56,1161,164,19,1239,87,5,1145,43,0,0,0,7.56,1er año de Secundaria,16.65,1649184,5469,3300.54,0,5,0,0,11,4,123,235,17640,1,0,0,0,0,0,0,0,0,0,0,1,0,3,245,21,43,152,29,4000,3400,400,200,22,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.3,3699.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.18,1639.62,NA,NA,NA,NA,NA,NA,NA,NA,21.5,58.58,NA,NA,NA,NA,8491.11,42353.17,NA,NA,NA,NA,NA,NA,1399.32,1192.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.38,4173.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huazalingo,23,21,2,38,0,0,9,0,0,0,0,0,0,1,3,25,7,7,0,0,0,0,0,0,0,16541,7,14,3089,3029,4.21,1.58,1.82,1.52,0,29.91,123,0,30,70,23,9.97,17.79,22.35,64.21,12.71,75.64,107.5,118.75,0,100,12766,0,6571,0.51,6195,0.49,3786,29.66,3006,23.55,8115,63.57,4120,32.27,1854,14.52,9471,0.78,86.15,11390,32.2,4257,0.33,43,24.63,3256,5.99,792,88.43,11691,28.83,3812,82.21,10870,39.65,5242,4728,4690,99.2,28.96,71.04,38,0.8,85,146,8.3,3394,60.28,13.91,7.19,17.91,0.03,0,Muy bajo,2865.7,2865.7,4544.91,18649.03,541.3,16905.36,117.42,3511.95,2.33,102.45,0,0,22.54,527.76,7.21,353.11,268.16,1661.4,18.84,559,69,3386,227,26,620,42,26,1506,109,13,704,48,3,495,20,0,0,0,7.14,1er año de Secundaria,17.92,1404579,3485,2007.97,0,0,0,0,11,1,149,244,21240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,30,70,23,600,0,600,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.16,2932.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.04,219.45,NA,NA,NA,NA,NA,NA,NA,NA,1150.2,3796.8,NA,NA,NA,NA,2177.73,10888.96,NA,NA,NA,NA,NA,NA,741.78,811.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huehuetla,38,35,3,53,2,0,8,0,0,0,3,0,0,6,10,24,0,0,0,0,0,0,0,0,0,25281,17,65,5505,6240,3.62,22.8,3.78,3.27,1,33.53,188,0,30,128,30,8.08,7.1,24.42,48.94,7.96,66.96,213.9,106.81,13.1,86.9,22846,0.01,11830,0.52,11016,0.48,6528,28.57,5164,22.6,14861,65.05,7576,33.16,3578,15.66,10712,0.49,75.76,18658,25.48,6275,0.5,124,33.59,8272,10.57,2604,85.97,21172,19.05,4691,69.9,17214,47.83,11780,10253,10118,98.68,36.51,63.49,135,1.32,455,889,95.83,7846,44.26,20.42,9.98,25.16,3.6,0.22,Muy bajo,9585.22,8778.72,12523.11,81613.72,1326.39,51504.56,102.35,3046.05,8.01,402.49,0,0,57.89,1584.16,24.06,936.52,0,0,32.45,1040.17,144,6410,450,47,1082,80,50,2578,189,26,1289,91,9,1022,47,1,18,7,6.44,6to grado de Primaria,26.09,1013454,5724,4242.41,0,6,0,0,14,6,1117,1750,129600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,0,30,128,30,5000,5000,0,0,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7565.04,61822.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.66,197.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4937.41,19594.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huejutla de Reyes,173,156,17,816,11,0,140,10,1,2,21,18,13,42,114,444,1979,968,111,110,0,0,0,0,0,103604,30,235,21722,31448,4.02,6.79,1.66,0.85,1,27.55,378,27,115,189,47,20.52,22.27,53.62,73.08,19.39,81.17,394,321.78,43.08,56.92,126781,0.04,65460,0.52,61321,0.48,37625,29.68,28839,22.75,81829,64.54,44146,34.82,16169,12.75,64555,0.54,65.35,88244,18.85,25447,2.77,3734,22.56,30458,22.5,30385,73.88,99755,16.83,22718,63.08,85177,46.36,62604,56215,55725,99.13,38.3,61.7,490,0.87,5308,12917,2841.95,45611,20.27,22.35,18.54,37.86,42.46,2.54,Muy bajo,17191.96,17139.96,43309.99,134807.78,2401.83,80438.49,759.98,23312.31,20.82,922.45,0,0,130.69,3070.11,73.37,3597.44,1161.53,7230.23,108.96,3165.13,461,51164,2514,177,5623,333,184,15539,858,47,8269,468,17,7038,269,10,8132,400,8.42,2do año de Secundaria,16.29,6147396,35449,31307.27,7,7,2,1,77,14,717,1398,125190,31,1,0,0,0,0,15,0,4,2,5,31,1,1,378,27,115,189,47,120000,108000,12000,0,286,30,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908.14,12855.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.67,522.32,NA,NA,NA,NA,NA,NA,NA,NA,68.49,239.98,NA,NA,NA,NA,18641.59,93160.29,17,15.3,NA,NA,NA,NA,22634.1,28014.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huichapan,41,34,7,462,8,0,48,3,0,3,0,12,0,12,39,337,173,110,63,0,1,1,0,75,5,46152,15,83,10978,12837,3.67,1.79,5.82,0.93,0,18.3,116,42,44,20,10,24.63,28.93,26.33,83.74,18.13,92.17,660.7,71.78,35.59,64.41,47425,0.02,24645,0.52,22780,0.48,12082,25.48,10885,22.95,32792,69.14,17844,37.63,6597,13.91,636,0.01,42.44,19844,3.61,1690,3.96,1851,17.03,7961,23.23,10860,72.8,34038,5.38,2517,17.34,8106,19.64,9184,22479,22068,98.17,40.29,59.71,411,1.83,1529,5649,3355,18377,18.82,34.96,15.42,29.29,53.18,3.18,Alto,10959.99,10911.99,45852.18,178572.6,1525.34,56327.05,314.77,8422.56,119.96,5374.17,19.21,603.71,7654.11,192498.11,10.54,465.9,1493.68,9344.25,54.2,1605.14,129,16224,776,45,1404,86,44,5283,248,23,2664,183,9,2153,85,2,2228,113,8.79,2do año de Secundaria,4.9,1737483,11555,6598.17,5,2,1,0,29,6,2878,6911,675000,18,1,0,0,0,0,30,0,5,2,9,18,1,0,116,42,44,20,10,28000,14000,5600,8400,102,6,0,0,NA,NA,NA,NA,1122,401.13,11103.75,6162.58,NA,NA,NA,NA,NA,NA,859.95,2541.63,196.9,571.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2725.14,33601.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5020.3,21190.64,NA,NA,22319.02,100622.92,NA,NA,NA,NA,146.4,1423.01,NA,NA,56.4,195.14,NA,NA,NA,NA,119.6,627.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.48,4381.91,568.29,3156.73,187.95,539.42,770,3157,NA,NA,NA,NA
Ixmiquilpan,81,64,17,804,19,0,74,1,1,4,27,68,20,22,125,443,761,710,51,0,1,1,0,127,11,115138,30,261,20569,26492,3.69,2.08,3.05,0.86,2,17.49,251,11,189,24,27,25.91,31.95,33.07,86.05,18.97,85.34,486.6,202.74,45.34,54.66,98654,0.03,52214,0.53,46440,0.47,26528,26.89,24155,24.48,66974,67.89,36744,37.25,11218,11.37,34500,0.37,50.24,51508,6.25,6407,2.48,2540,15.27,15651,36.01,36912,78.93,80913,5.63,5774,19.88,20378,31.74,32542,53552,53008,98.98,46.43,53.57,544,1.02,5467,14439,2592.41,44246,18.36,20.59,23.23,36.78,208.58,12.46,Alto,12098.2,11694.2,790085.91,454263.26,2038.57,69990.06,566.56,14268.62,967,39216.49,127.37,4077.08,1346.31,36252.68,33.74,1340.8,21401.58,132687.56,230.99,7719.05,302,33852,1846,112,3664,230,112,11023,644,38,5490,368,15,5363,254,3,2721,219,9.36,3er año de Secundaria,6.27,4588883,21339,12751.63,10,4,2,1,10,14,1118,2613,190656,30,2,1,1,2,1,32,0,1,2,13,30,2,2,251,11,189,24,27,83000,66400,12450,4150,149,20,1,0,19.4,242.5,65.5,1205.2,732780,234834.01,9220.85,1477.45,NA,NA,51.8,178.71,NA,NA,5379.84,26185.89,NA,NA,643.8,2639.58,444.6,6384.64,2305.6,8300.16,25.2,312.1,NA,NA,NA,NA,94.62,1009.41,NA,NA,247.5,1014.75,NA,NA,1870.5,7201.43,NA,NA,2997,21609.03,3325.8,1247.18,26118.66,114139.95,NA,NA,NA,NA,131.3,1344.9,NA,NA,NA,NA,16.8,366.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.6,5990.76,2774.5,16369.72,31.84,99.18,633.6,1584,NA,NA,210.6,526.5
Jacala de Ledezma,21,16,5,93,4,0,10,0,0,0,4,0,2,4,16,53,5,2,3,0,1,1,0,77,3,14974,11,36,2375,3741,3.26,13.47,3.61,1.26,4,17.13,197,32,26,134,5,18.31,22.94,62.12,74.79,21.63,86.1,441,27.87,37.28,62.72,12290,0,6430,0.52,5860,0.48,3026,24.62,2640,21.48,8671,70.55,4451,36.22,2173,17.68,63,0.01,43.68,5309,3.84,467,0.68,82,23.33,2835,11.35,1380,79.05,9606,6.05,735,44.33,5387,12.8,1555,5382,5341,99.24,36.87,63.13,41,0.76,525,1086,165.75,4716,16.65,24.45,22.26,35.92,44.47,2.66,Muy alto,2669.14,2668.14,4744.53,23936.44,379.94,14104.42,128.02,3570.85,31.74,1396.51,15.53,488,4.29,102.35,7.71,336.96,45.15,391.81,8.28,246.49,69,4798,240,23,365,28,27,1290,81,14,679,55,3,410,29,1,110,3,7.68,1er año de Secundaria,11.38,435031,2438,1220.12,1,1,0,0,15,5,916,1839,148680,4,0,0,0,0,0,1,0,0,0,0,4,0,4,197,32,26,134,5,12000,7200,4800,0,19,0,0,Los Marmoles,90.76,1310.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,286.94,NA,NA,NA,NA,46.64,585.01,NA,NA,NA,NA,NA,NA,NA,NA,40.22,263.3,NA,NA,NA,NA,4229.48,20091.2,NA,NA,50.4,279.71,84.7,913.07,172.33,206.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaltocán,22,18,4,35,0,0,7,0,0,0,1,1,0,2,7,17,56,51,0,0,1,1,0,288,4,8513,4,14,1920,2666,3.84,3.68,1.84,1.13,2,23.81,30,0,14,16,0,12.42,7.46,52.7,66.95,7.35,77.91,38.38,274.19,56.25,43.75,10523,0,5385,0.51,5138,0.49,2856,27.14,2179,20.71,7063,67.12,3770,35.83,1713,16.28,7417,0.74,75.21,8051,19.89,2130,2.13,228,27.29,2921,10.11,1083,77.14,8258,19.04,2039,74.63,7989,36.77,3936,4575,4511,98.6,37.57,62.43,64,1.4,706,1212,114.53,3210,26.76,30.31,15.73,26.95,0.11,0.01,Bajo,1697.5,1697.5,4820.84,11644.16,336.5,10646.8,82.21,2476.55,4.64,204.75,3.58,109.92,22.99,545.06,20.16,989.86,165.43,1042.22,19.29,574.01,46,2768,171,19,450,32,18,1196,78,2,463,26,2,551,22,0,0,0,7.25,1er año de Secundaria,22.8,620795,2854,1575.56,1,2,0,0,9,1,116,237,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,14,16,0,3000,2400,600,0,8,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.48,2503.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,49.3,NA,NA,NA,NA,NA,NA,NA,NA,52,171.6,NA,NA,NA,NA,1047.1,5233.61,17.14,15.6,NA,NA,NA,NA,3322.2,3671.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
